url,precio_uf,banos,dormitorios,superficie_total,superficie_construida,superficie_util,estacionamiento,latitud,longitud,informacion_adicional
https://www.toctoc.com/propiedades/compraparticularsr/casa/independencia/casas-vicente-izquierdo-1731/3671095,2038,1,3,77,53,24.00,No,-33.409172,-70.670212,"Informacion adicional Ubicada en una zona estrategica y tranquila, esta casa ofrece una excelente oportunidad de inversion. Con una estructura solida y espacios amplios, es perfecta para quienes buscan un proyecto de renovacion. Aunque requiere mantencion interna, conserva detalles arquitectonicos clasicos que anaden encanto y personalidad. Ideal para familias o inversionistas que deseen revalorizar una propiedad en un sector en constante crecimiento. ¡No dejes pasar esta oportunidad y agenda tu visita!"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-florida/casas-elisa-correa-990/3551353,2050,1,3,100,70,30.00,No,-33.569228,-70.586787,"Informacion adicional vendo casa de 3 pisos, 3 dormitorios, antejardin entrada de vehiculo y patio trasero.buena conectividad, jumbo, easy, ferias libres, estacion de metro cercana."
https://www.toctoc.com/propiedades/compraparticularsr/casa/estacion-central/casas-david-orellano-5459/3697651,2038,1,2,100,72,28.00,No,-33.472694,-70.715881,"Informacion adicional CASA UBICADA EN VILLA FRANCIA 2 dormitorios, 1 bano, cocina separada, living comedor separado. depto. indipendiente 2 dormitorios, cocina, bodega casa con patio y antejardin entrada para 1 vehiculo"
https://www.toctoc.com/propiedades/compraparticularsr/casa/penaflor/larrain-caupolican-doce-septiembre/175666,2063,2,4,785,140,645.00,,-33.6004979,-70.8779083,"Informacion adicional La Propiedad tiene 785 m2 de terreno y 140 m2 de construccion. Cuenta con 4 dormitorios, 2 banos. Amplio jardin, 5 estacionamientos techados y varios descubiertos. Terrazas, ventanas con protecciones, parron y lavadero exterior techado. Con suministros de agua, luz y gas al dia. Construccion ladrillo y madera, amplia, solida (soporto terremoto). Cocina con comedor de diario, Living y comedor separados, con vigas a la vista, de pino oregon, 1 chimenea funcionando y una gran bodega que se puede ocupar como otra casa. Locomocion a una cuadra, para otras comunas y cercana a Autopista Central. Tambien, varias entidades bancarias, supermercados, comisaria, salon de te, colegios, farmacias, cancha de joquey, futbol y otros. Y la propiedad No cuenta con Recepcion Final. Precio conversable, aceptamos ofertas, coordina tu visita. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-granja/casas-pasaje-zurich-10343/3542159,2242,1,2,118,57,61.00,No,-33.554493,-70.621696,"Informacion adicional Propiedad ubicada en Pasaje Zurich Nro. 10343, La Granja, con 57 m² construidos en un terreno de 118 m². Cuenta con 2 dormitorios y 1 bano. El valor es de $88.000.000. Para mas informacion, no duden en ponerse en contacto."
https://www.toctoc.com/propiedades/compraparticularsr/casa/pudahuel/casas-la-vid-8371/3070720,2216,1,2,79,48,31.00,No,-33.458248,-70.749474,"Informacion adicional Vendo casa, de dos pisos, terreno 79 mts2, superficie construida 48 mts2, con entrada de vehiculo, buena ubicacion en Pudahuel Sur, la propiedad esta en excelentes condiciones, cerca de colegios, supermercado, mercados, buena conectividad, comisarias, plazas, consultorios, sector la vina. Descripcion: 2 dormitorios, con closet piso flotante, 1 bano renovado, amplio living comedor y cocina, pisos ceramica, cuarto de lavado, antejardin, entrada de vehiculos con espacio de hasta dos autos perfectamente estacionados, patio trasero, antejardin y entrada de vehiculos pisos ceramica. Valor: $87.000.000.- mas comision corretaje Contacto: Paola Estay Guzman WhatsApp: +569-67454996 Email: paolaestayguzman@gmail.com ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/san-bernardo/casa-a-pasos-de-metro-con-local-comercial/2180098,2200,1,3,144,100,44.00,Si,-33.62616786,-70.70144181,"Informacion adicional Casa ubicada en plena avenida portales Oriente a pasos de entrada metrotren Estacion 5 Pinos que conecta con estacion central en 20 min., la casa tiene 3 dormitorios, con piso flotante, 1 bano grande, cocina amoblada, patio grande con higuera y piso ceramica. Posee local comercial en que en este momento funciona como peluqueria, este puede ser un cuarto dormitorio amplio/bodega o taller El patio posterior tiene espacio para construir un mini departamento y en el segundo piso tiene espacio para armar un segundo bano La casa actualmente arrendada canon de arriendo $500.000 tiene plusvalia garantizada por amplitud y cercania del metrotren. Se reciben ofertas EFECTIVO"
https://www.toctoc.com/propiedades/compraparticularsr/casa/colina/casas-cantautor-victor-jara-1204/3632115,2100,2,3,80,80,0.00,Si,-33.19125,-70.675865,"Informacion adicional Casa pareada, dos pisos con 3D+2B, estacionamiento techado , antejardin , baldosin ceramico , esta ubicada en calle Cantautor Victor Jara , muy cerca del centro , mucho negocios y locomocion , recomendad para las personas que conocen Colina .Villa Cordillera IV."
https://www.toctoc.com/propiedades/compraparticularsr/casa/renca/casas-av-senador-jaime-guzman-3154/3404442,2107,1,3,146,70,76.00,No,-33.402397,-70.684427,"Informacion adicional Casa ubicada en la comuna de renca con amplia conectividad de servicios tales como (bancos, supermercado, institutos, servicio de salud, transporte, carreteras, bodegas, almacenes). La casa esta ubicada dentro de un condominio, con acceso restringido con portones en ambas entradas, ademas tiene una plaza interior ideal para los ninos. Las visitas son con previa coordinacion, se aceptan ofertas razonables."
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casa-grande-puente-alto/3498806,2522,2,2,106,106,0.00,Si,-33.592846,-70.575287,"Informacion adicional Ubicada en el tranquilo y seguro pasaje cerrado Los Mallines, cercano a Colegio Alicante del Sol y Municipalidad de Puente Alto, esta encantadora casa de 160 m² ofrece el equilibrio perfecto entre comodidad y funcionalidad. Ideal para quienes buscan un hogar acogedor en un entorno seguro. Caracteristicas Principales: Dormitorios Espaciosos: La casa cuenta con 2 amplias habitaciones, una de 34 m² y otra de 30 m², perfectas para adaptarse a tus necesidades. Banos: Dispone de 2 banos, uno de ellos equipado con ducha para mayor comodidad. Espacios Comunes: Un acogedor living-comedor que invita a compartir momentos en familia. Ademas, la propiedad incluye un antejardin que aporta un toque de frescura y un patio lateral ideal para disfrutar al aire libre. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/macul/casas-salar-de-tara-3905/3590008,2293,2,3,162,100,62.00,No,-33.489755,-70.604362,"Informacion adicional Acogedora casa ubicada en la comuna de Macul, con buena ubicacion y locomocion, cuenta con 3 dormitorios, dos banos, amplio estacionamiento, con un unico dueno y es ampliable. Para mayor informacion contactar con el Abogado don Omar Meza Castro a su mail omarmezac@gmail.com, o a su WhatsApp +5698400284"
https://www.toctoc.com/propiedades/compraparticularsr/casa/maipu/en-venta-casa-de-esquina-1-piso-en-villa-los-heroes-maipu/3240028,2500,1,2,136,80,56.00,Si,-33.536412,-70.785146,"Informacion adicional Se vende casa en Villa los Heroes, comuna de Maipu. ubicada en zona residencial, con acceso cercano a tiendas, supermercados, colegios, servicios publicos y locomocion. La casa cuenta con amplio living - comedor, cocina en ampliacion, 2 dormitorios, 1 bano, bodega, antejardin y patio trasero techado. El terreno cuenta con una superficie de 136 m2. Tambien es importante senalar que la propiedad se enceuntra en un pasaje cerrado con porton. Comision de corretaje equivalente al 2% del valor final de venta. Para mayor informacion y coordinacion de visitas (visitas solo fines de semana) comunicarse al correo kgutierrez.ventas@gmail.com o al telefono +56 9 90022569 con Katherine Gutierrez."
https://www.toctoc.com/propiedades/compraparticularsr/casa/san-bernardo/excelente-ubicacion/3537455,2293,1,2,170,60,110.00,Si,-33.573448,-70.702682,"Informacion adicional Casa de 60 mts2, construidos y 170 mts2 de terreno. excelente ubicacion, cercana a metro tren Lo Blanco y avenida America con locomocion a una cuadra gran conectividad hacia panamericana o a Gran avenida por av. Lo blanco A metros de supermercado proxima a Cesfam, colegios y a distintos comercios. Vivienda usada en buenas condiciones ideal para ampliar o remodelar. Sector consolidado enTejas de Chena, tranquilo y familiar. Precio conversable reales interesados. Mas informacion por wasap. +56993654960. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/venta-casa-puente-alto-villa-independencia-tocornal-a-pasos-metro-las-mercedes/1399390,2295,2,2,132.75,74,58.75,Si,-33.6028988,-70.5883568,"Informacion adicional VENTA ACOGEDORA CASA (2H, 2B 1E) - PRECIO $ 89.829.720 UF 2.295 APROXIMADO (CONVERSABLE - SE RECIBEN OFERTAS) +56_9_65272246 / +56_9_55148280 ¡¡CASA SOLIDA 1 PISO, EXCELENTE UBICACION !! A pasos de Metro Las Mercedes (ubicada en Avenida Concha y Toro), 3 grandes centros comerciales, Plazuela Independencia, Espacio Urbano, 3 grandes Supermercados Tottus, Lider y Santa Isabel), varias salas de Cines, Bancos, Centros de Eventos y Centros Comerciales a su alrededor, 4 colegios privados a su alrededor tambien hay algunas escuelas publicas, varios centros comerciales con restaurantes, comidas al paso, cercano a excelentes panaderias y/o pastelerias, iglesias y Tribunales de Justicia. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/san-joaquin/casas-ureta-cox-483/3094451,2675,2,4,114,90,24.00,No,-33.50149957,-70.6379769,"Informacion adicional Casa ubicada en comuna de San Joaquin, a pasos de Santa Rosa por donde pasara la nueva Linea 9 de metro. 4 dormitorios, 2 banos, Amplia cocina, Living, comedor. Patio techado, Casa de 2 pisos."
https://www.toctoc.com/propiedades/compraparticularsr/casa/santiago/casas-artemio-gutierrez-1875/3366243,2675,1,5,135,100,35.00,No,-33.469418,-70.634369,"Informacion adicional Casa sector casco historico, a 900 metros de estacion Nuble, ideal para para remodelar."
https://www.toctoc.com/propiedades/compraparticularsr/casa/pudahuel/casas-psj-venezuela-7419/3538338,2675,1,2,169.58,123.07,46.51,Si,-33.459286,-70.743256,"Informacion adicional La vivienda esta estructurada en albanileria confinada de ladrillo prensado, Clase C-4, en ambas plantas con losa de hormigon entre plantas y divisiones interiores de tabiqueria de madera forrada con planchas de yeso carton. Sobre los muros de la segunda planta se estructura techumbre de cerchas de madera que sustentan cielos interiores planchas de yeso carton y reciben cubierta de planchas de zinc alum onduladas. Las terminaciones actuales en general contemplan instalacion electrica y sanitaria de tipo embutido, muros y cielos con remate de pintura, revestimiento ceramico en bano. Pavimento de madera foto ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/nunoa/casas-calle-9-2323/3632741,2590,1,3,81,81,0.00,No,-33.46890824,-70.62162519,"Informacion adicional Comoda casa remodelada, amplia e iluminada, con 3 dormitorios, cada uno tiene closet instalado y ventana. La propiedad tiene un bano con ducha, una cocina amplia para instalar un comedor de diario, un living y comedor espaciosos. Los dormitorios tienen piso flotante en buen estado y las demas dependencias tiene piso ceramico, facil de limpiar y hacer aseo. La propiedad posee un patio delantero techado y con piso de ceramico, que puede servir de estacionamiento para un city car o auto pequeno. Tiene reja metalica cerrada, porton y puerta con chapa electrica. En el entorno hay supermercado, parques, a 7 min del metro estacion Nuble (L5 y L6) y Vicuna Mackenna y Grecia. Esta ubicado muy cerca del Estadio Nacional. El sector es residencial y muy tranquilo. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/estacion-central/casas-laguna/3648827,2548,1,3,80,64,16.00,Si,-33.452808,-70.705566,Informacion adicional Vendo Casa ubicada en estacion central.cuenta con 3 dormitorios. 1 bano 1 estacionamiento. cerca de supermercados colegios etc muy centrico.
https://www.toctoc.com/propiedades/compraparticularsr/casa/penaflor/casas-pasaje-9-1235/2882116,2675,2,3,132,60,72.00,No,-33.60829,-70.866475,"Informacion adicional Valor: $105.000.000 conversable ¡Excelente Ubicacion! Condominio Las Vertientes de Malloco, por Vicuna Mackenna esquina 21 de Mayo, Comuna Penaflor. Cercano a Colegios, Supermercados, proximamente Metro-Tren Melipilla Santiago. Casa Individual 2 pisos frente a plaza de juegos. 1° Piso: living comedor, bano, cocina y Sala de Estar. Estacionamiento 2 vehiculos, y Patio. 2° Piso: 3 dormitorios y 1 bano. Superficie: 132 m2.- ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/el-bosque/casas-las-margaritas-10440/3613478,2675,1,3,145,87,58.00,Si,-33.559527,-70.657193,"Informacion adicional Casa recien regularizada, en un barrio muy tranquilo, cerca de las areas de servicio mas importante de la comuna, a pocos pasos de dos establecimientos educacionales dos plazas y un multicancha, gran cantidad y variedad de comercio de barrio. Cercania a dos ferias y exelente conectividad. Proxima a la estacion Observatorio del metro."
https://www.toctoc.com/propiedades/compraparticularsr/casa/san-joaquin/casas-salomon-sumar-3433/3020605,2750,1,2,101,101,0.00,No,-33.486737,-70.628307,"Informacion adicional Casa usada, 2 pisos con antijardin, cuenta con ampliaciones factibles de regularizar, con buen estado en general, sector residencial e industrial, con buen acceso. Se encuentra a 400 mts de mall outlet La Fabrica y a 350 mts de movilizacion. Entorno en renovacion."
https://www.toctoc.com/propiedades/compraparticularsr/casa/estacion-central/venta-casa-en-estacion-central-amplia-acogedora-y-en-ubicacion-privilegiada/3742666,2675,1,4,162,64.88,97.12,Si,-33.476372,-70.706673,"Informacion adicional ¡Oportunidad unica! Se vende acogedora casa en Estacion Central, excelente conectividad. Ubicada en un sector estrategico, a pasos de Av. Las Rejas, colegios y transporte publico. Cercano a estaciones de metro, facilitando el desplazamiento a cualquier punto de la ciudad. Caracteristicas de la Propiedad: Superficie construida: 64.88m² Superficie terreno: 162 m² 4 dormitorios 1 bano Living-Comedor ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/conchali/casas-elisa-undurraga-1360/3649493,2675,2,5,182,100,82.00,No,-33.378765,-70.664139,"Informacion adicional Linda casa de esquina con revestimiento de ceramica en su fachada y patio delantero con techo asfaltico y viga a la vista, a 10 minutos de estacion de metro Vespucio norte, a 15 minutos de mall plaza norte, establecimiento escolar en varios puntos a la redonda comisaria a 10 minutos, cuenta con ampliacion y 4 dormitorios y cuarto de lavado con bano, estacionamiento para 4 vehiculos, con entrada principal por Elisa Undurraga, porton de fierro y madera por Penuelas. Sin deudas, valor conversable."
https://www.toctoc.com/propiedades/compraparticularsr/casa/lo-barnechea/casas-betania-246/2957377,2850,1,3,280.00,180,100.00,No,-33.365265,-70.504967,Informacion adicional Hermosa casa de tres niveles ubicada en lo Barnechea con todos los servicios sociales mas paradas de buses cercanos centro comerciales cercanos colegios cercanos lugares de dispersion cercanos sector con excelente conectividad parque jardines canchas centro comercial portal la dehesa a 10 minutos 15 minutos caminando. Esta maravillosa propiedad cuenta con tres dormitorios un Home Office en el segundo nivel un dormitorio el cual se puede ampliar al exterior segundo nivel encontramos dos dormitorios uno matrimonial y otro individual cuenta con un solo bano y en planta baja nos encontramos con Living comedor mas cocina lavanderia terraza y bodega en la parte frontal nos encontramos con escaleras de acceso y reja principal Jardines de ambos lados. Casa con potencial de Remodelacion. egamps
https://www.toctoc.com/propiedades/compraparticularsr/casa/quilicura/flamante-casa-pasos-del-metro-y-mall/3559522,2940,1,5,180,140,40.00,No,-33.363877,-70.728599,"Informacion adicional A metros de la plaza Quilicura Metro y Mall 2 pisos 5 habitaciones Bano Cocina, living comedor Antejardin Entrada de auto Patio trasero ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/estacion-central/metro-lo-valledor-casa-full-5d-2b-pasaje-cerrado-seguro/3519220,2981,2,5,200,140,60.00,No,-33.46996759,-70.68537634,"Informacion adicional Casa ubicada en pasaje cerrado seguro, cercano a Estacion de Metro Lo Valledor (Linea 6), Lider Express y Autopista Gral Velasquez. Vivienda consiste en un living-comedor, cocina, bano y 3 dormitorios en la primera construccion. Luego existen ampliaciones traseras en la cual se desarrollan 2 dormitorios, una zona estar, escritorio, segundo bano y lavadero. Tiene un patio lateral con un cobertizo a la entrada y estacionamiento en antejardin."
https://www.toctoc.com/propiedades/compraparticularsr/casa/penalolen/casas-avenida-las-torres-6283/3750973,3032,2,5,255,90,165.00,Si,-33.504189,-70.567474,"Informacion adicional Se vende casa en sector Las Torres, cercana a hospital Luis Tisne. Living comedor, cocina y 3 dormitorios mas un bano con luz natural. Posee orientacion norte y oriente. Tiene un departamento anexo el cual se encuentra conectado de forma interna, teniendo ademas una entrada independiente, dando la posibilidad de arrendarlo, cuenta con 2 dormitorios, bano, living comedor y bodega. Terreno de buen tamano. Vende dueno, sin comision."
https://www.toctoc.com/propiedades/compraparticularsr/casa/padre-hurtado/cada-esquina-en-comuna-padre-hurtado-venta/2785609,2990,2,3,73,53,20.00,No,-33.570304,-70.815846,"Informacion adicional Casa esquina de 2 pisos con 3 habitaciones, 1 bano en segundo piso y 2do en habitacion matrimonial en suite. Cocina y banos con muebles, sala de estar en segundo piso, escalera alfombrada, entrada de vehiculo en ante jardin, jardin trasero con piso de madera. Casa cercana a colegios, locomocion, futuro Metro tren, bencineras, locales comerciales, minimarket, verdulerias, etc. $120.000.000. Reales interesados contactarse +56972431074. Se acepta SUBSIDIO + credito hipotecario."
https://www.toctoc.com/propiedades/compraparticularsr/casa/cerro-navia/casa-en-villa-cerrada-4d-3b-ac-estacionamiento-patio-bodega/2688016,3057,3,4,158,106,52.00,Si,-33.41736666,-70.72582074,"Informacion adicional Casa en villa cerrada 4D 4B Est. Bodega, Arboles, AC La Villa Aurora de Chile cuenta con circuito cerrado de vigilancia con AI que cuenta con reconocimiento facial y porton de acceso automatico. Con su propia junta de vecinos registrada en municipalidad. • 4 dormitorios y 3 banos. • Estacionamiento capacidad 3 automoviles. • Aire acondicionado en dos dormitorios y living. • Termotanque solar en el techo, ahorro de agua caliente. • Antejardin con un Mandarino y patio amplio con un Limonero (injerto de limon comun con Sutil), Durazno y un Membrillo (dulce). ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/penalolen/casas-quechuas-1839/3365261,3057,1,2,190,60,130.00,No,-33.473909,-70.557087,"Informacion adicional No te pierdas esta increible oportunidad de adquirir tu propia casa en el sector de Lo Hermida, Penalolen. Con un total de 2 dormitorios, 1 bano mas un cuarto en el exterior, vivienda espaciosa que te brindara el espacio que tanto anhelas para ti y tu familia. Ubicada en sector Lo Hermida cercano a sector tobalaba, rotonda y estacion de metro Grecia. Casa principal de 2 dormitorios mas un amplio bano con conexion a lavadora. Patio lateral techado amplio con quincho. Construido en un terreno de 190 m2. Esta propiedad te ofrecera el espacio para volver a construir el hogar de tus suenos, ademas de una excelente ubicacion te permitira disfrutar de una gran conectividad y facil acceso a multiples servicios. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/conchali/casas-marte-1580/3445572,3200,1,4,160,90,70.00,Si,-33.395958,-70.667007,"Informacion adicional Casa buen sector 4d 1b, balcon, dpto interior con 1b, pasaje sin salida con porton, a dos cuadras metro conchali."
https://www.toctoc.com/propiedades/compraparticularsr/casa/nunoa/casas-lo-encalada-1912/3642257,,,,,,,,,,
https://www.toctoc.com/propiedades/compraparticularsr/casa/lo-prado/casas-pasaje-los-ediles-380/3410864,3261,1,3,160,78,82.00,Si,-33.44935574,-70.71054151,"Informacion adicional Casa muy bien ubicada en sector residencial de Lo Prado, cerca de buena movilizacion y Metro. La Propiedad cuenta con 78 metros cuadrados construidos en un solo piso, pudiendo poder ampliar a segundo piso sin inconvenientes. Cuenta con patio de luz y lavadero interior mas una bodega con un Bano conectado pero sin terminar. Estacionamiento para 3 vehiculos. Cuenta con Chimenea y esta en un lugar muy seguro y tranquilo de la comuna."
https://www.toctoc.com/propiedades/compraparticularsr/casa/maipu/venta-115-000-000-amplia-y-luminosa-casa-maipu-8-pajaritos/3502463,3261,1,3,100,67,33.00,No,-33.473965,-70.734802,"Informacion adicional Excelente estado, 3 amplios dormitorios 2 con closet, 1 Bano, Cocina amoblada, Loggia, Living-Comedor separados y espaciosos, patio trasero, estacionamiento. Condominio cerrado por ambos lados. Ubicado en privilegiado sector residencial de Maipu. A pasos de Mall Arauco Maipu. Cerca de Supermercados, Colegios, Farmacias, Buena Conectividad. Gran Oportunidad."
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casas-valle-rocio/3722684,3261,2,2,144,76,68.00,No,-33.556217,-70.558746,"Informacion adicional REBAJADA!!!! REBAJADA!!!! Bellisima casa en el limite de Puente Alto y La Florida. 76 mts2 de un piso, con una superficie de terreno de 144 mts2, en excelente estado, llegar y cambiarse. Su programa interior es de estar-comedor, iluminado con luz natural, equipado con aire acondicionado. Cocina amoblada, muy amplia. 3 Dormitorios, principal en suite y un segundo bano completo. Patio trasero con logia y bodega. Entrada y estacionamiento para 1 vehiculo. La vivienda se emplaza en el conjunto habitacional Valle del Sol, por Avenida La Florida, llegando a Diego Portales. Excelente conectividad, a solo 10 minutos de la estacion de Metro Los Quillayes, a 5 minutos de Mall Plaza Tobalaba. Colegios y jardines infantiles en los alrededores. Sector consolidado y tranquilo. $138.000.000 PARA AGENDAR VISITAS CONTACTARSE AL +56989561362."
https://www.toctoc.com/propiedades/compraparticularsr/casa/estacion-central/metro-las-rejas-casa-2-pisos-segura-en-pasaje-cerrado/3141529,3312,3,5,140,135,5.00,No,-33.452045,-70.705452,"Informacion adicional Casa 2 pisos remodelada y ampliaciones totalmente regularizadas, ubicada frente a una plaza interior para ninos del Barrio con un pasaje cerrado seguro, apertura por portero automatico con abridor y por App celular, camaras de seguridad. A pasos de Supermercado Lider, Colegios, CESFAM Las Mercedes y Mall Espacio Urbano, Clinica Bicentenario, Mutual y Hospital del Profesor, Metro Lineal 1 Las Rejas y Transantiago. Casa consiste en Primer piso: Living, Comedor, cocina-comedor diario, lavadero cerrado, 1 dormitorio con bano + segundo bano. Asadera, estacionamiento cubierto para 2 autos con acceso reja de corredera, bodega trasera Segundo piso: 4 dormitorios, 1 bano, estar, walk in closet y altillo habilitado."
https://www.toctoc.com/propiedades/compraparticularsr/casa/pudahuel/casa-con-excelente-ubicacion/3470799,3312,2,4,115,70,45.00,Si,-33.460918,-70.762848,"Informacion adicional ¡¡CASA CON EXCELENTE UBICACION, DOS PISOS EN MATERIAL SOLIDO!! Se vende casa ubicada en la comuna de Pudahuel, especificamente en el sector de Enea. Esta propiedad cuenta con 4 dormitorios y 2 banos patio exterior y estacionamiento, lo cual la hace ideal para una familia que busca un espacio comodo y funcional. El terreno tiene una extension de 115 m2, mientras que la construccion alcanza los 70 m2 en total. La ubicacion de esta propiedad es privilegiada, ya que se encuentra en un sector tranquilo y residencial, con facil acceso a transporte publico y cercano a servicios y comercios basicos como supermercados, colegios, consultorio, comisaria, bancos y areas verdes. Cercana a Estacion de Metro y acceso a Autopista Vespucio y Ruta 68. No pierdas la oportunidad de adquirir esta casa y convertirla en tu hogar. ¡¡EXCELENTE CONECTIVIDAD!! enviar WhatsApp solo realmente interesados SE ACEPTA TODO TIPO DE MEDIO DE PAGO. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/renca/las-moreras-1181-casa-renca/2643404,3439,2,3,180,145,35.00,No,-33.404196,-70.705024,Informacion adicional Linda casa cuenta de dos pisos primer piso living comedor cocina y un bano patio trasero con bello quincho . Tiene estacionamiento techado segundo pisos 3 grandes piezas y un bano y una sala de estar
https://www.toctoc.com/propiedades/compraparticularsr/casa/san-bernardo/casas-las-remolachas-16624/3238278,3541,2,3,104,60,44.00,No,-33.613332,-70.689757,"Informacion adicional Se vende propiedad en Barrio Casas del Parque 4. Sector cerrado por Portones y puertas de acceso controlado, Camaras de seguridad, Guardia permanente, Comunidad organizada con Personalidad juridica, amplia plaza interior con juegos infantiles, comunidad posee alarmas comunitarias y es un barrio ya consolidado. La propiedad esta cercana a Colegios, Supermercados, Farmacias, Mall Plaza Sur, Estacion Metrotren Maestranza, cercana al Centro civico de San Bernardo.. ademas excelente conectividad a Autopista 5 sur. Vende su Dueno LO CUAL ESTA EXENTA DE PAGO DE COMISIONES La propiedad cuenta con 3 dormitorios y 2 banos, living, comedor y cocina amoblada,. antejardin se encuentra techado con estructura de madera y vigas a la vista, el pasillo lateral en su mayoria esta construido en fierro, solo el que conecta con el porton de acceso de la casa esta en madera con viga a la vista, la parte posterior de la casa cuenta con parte de la terraza techada con vigas a la vista y un espacio abierto de luz natural, sector de conexion para lavadora y opcionales de desague, ademas la casa cuenta con 2 tipos de entrada de gas, una por caneria Lipigas y otra con conexion directa al calefon que es por cilindro. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/maipu/casas-avenida-el-rosal-227/3495945,3567,2,2,91,74,17.00,Si,-33.486223,-70.768553,"Informacion adicional ¡¡CASA CON EXCELENTE UBICACION, DE MATERIAL SOLIDO!! Se vende casa ubicada en la comuna de Maipu. especificamente en el sector de El Rosal. Esta propiedad cuenta con 3 dormitorios uno en suite y 2 banos, lo cual la hace ideal para una familia que busca un espacio comodo y funcional. El terreno tiene una extension de 91 m2, mientras que la construccion alcanza los 74 m2 en total. La ubicacion de esta propiedad es privilegiada, en un sector tranquilo y residencial con excelente conectividad, a minutos de servicios como: colegios Alicante, El Boston, nueva clinica Indisa, Autopista Americo Vespucio, Autopista del sol, CESFAM, a sus alrededores variadas areas verdes, plazas ciclovia en Av. El Rosal y a 15minutos linea 5 metro del sol. No pierdas la oportunidad de adquirir esta casa y convertirla en tu hogar. ¡¡EXCELENTE CONECTIVIDAD!! enviar WhatsApp solo realmente interesados venta al contado o credito hipotecario aprobado, al numero +56 9 53170744 ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/maipu/casas-el-cid-1750/3649483,3694,1,3,170,70,100.00,No,-33.51462,-70.77292,"Informacion adicional Casa esquina independiente, ubicada en Calle El Cid 1750 Villa Nixon Ltda. Comuna de Maipu a 3 cuadras del Hospital el Carmen, consta de 3 Dormitorios, Living Comedor 1 Bano, Cocina y amplio Patio."
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-florida/casa-remodelada-2d-y-1b-la-florida/3174976,3600,1,2,160,46,114.00,Si,-33.52742,-70.564148,"Informacion adicional Casa Recien Remodelada, en el sector de Jardin Alto, en la comuna de La Florida. Con una excelente ubicacion, cercano a Colegios, Establecimientos de Educacion Superior, Hospital, Clinicas, Supermercados, Autopistas, y Transporte publico. La casa cuenta con 2 dormitorios y 1 bano en un total de 46 m2 construidos, . Toda la propiedad cuenta con piso de Porcelanato y Ventanas Termopanel y Cocina amoblada. La casa esta ubicada en un gran terreno de 160 m2 Estacionamiento para 3 vehiculos bajo techo."
https://www.toctoc.com/propiedades/compraparticularsr/casa/penaflor/casas-fernando-severino-gonzalez-2531/3806032,3715,2,3,163,64,99.00,No,-33.614537,-70.88692,"Informacion adicional UF 3.715 Se vende casa de un piso aislada tejas de hormigon, 3 dormitorios 2 banos, estacionamiento, cocina amoblada y equipada de 63,71 mt2 de construccion y 162,9 mt2 de terreno, posee panel solar para agua caliente lo que le permite el ahorro de gas, emplazada en un barrio consolidado en Villa Nueva Vida comuna de Penaflor, cerrada con acceso controlado por portones automaticos, plazas interiores para el paseo en familia, cerca de Av. Vicuna Mackena entrada por calle Pedro Correa, cercana a Supermercados, Plaza de Penaflor, centro civico, colegios, centros de salud, salidas a autopista del sol y futura estacion Metrotren Malloco a 10 min, buena conectividad."
https://www.toctoc.com/propiedades/compraparticularsr/casa/macul/casas-los-planetas-3969/3477812,3796,2,5,200,130,70.00,No,-33.4910591,-70.60365207,Informacion adicional Gran casa en Pje cerrado tipo condominio muy buen sector todo muy a la mano consulte un barrio de familia con un departamento interior solida u ideal para ampliar o remodelar a su antojo consulte entrega inmediata
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casas-bayona-4350/3479066,3822,2,3,184,75,109.00,Si,-33.56224519,-70.56059024,"Informacion adicional Se vende hermosa casa (no pareada) ubicada en condominio cerrado con acceso controlado, Areas verdes en interior de condominio con camaras comunitarias de vigilancia. Tres dormitorios, dos banos, Logia cerrada y amplia para lavadero y otro espacio para bodega o sala de ejercicios, living y comedor y estacionamiento hasta 3 vehiculos. Sistema de Alarma para activar. Persianas exteriores Metalicas. Closet en todos los dormitorios. Piso Flotante en dormitorios, living y comedor. Patio posterior techado para compartir. ... Leer mas"
