"id","url","precio","superficie_total","superficie_util","dormitorios","baños","estacionamientos","latitud","longitud","descripcion"
"805","https://casa.mercadolibre.cl/MLC-1617343141-hermosa-casa-en-barrio-tranquilo-de-san-miguel-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=c9c5b78a-95db-4226-a291-2a84470f8fd0","380000000","28832","20756","8","3","1","-33.5113319","-70.6538609","Excelente propiedad de construcción sólida y firme, con inmejorable ubicación, a pasos de metro ciudad del niño y gran Avenida, cercano a supermercados, colegios, todo tipo de servicios y movilización. | Casa sólida de dos pisos mas departamento interior. Oficina dental . Antejardín, estacionamiento. | Patio interior grande con bodega y dormitorio grande. | Propiedad lista para llegar y habitar, materiales noble calidad , alejada de edificios colindantes, barrio residencial y tranquilo. |  | Sólo interesados, previa cita."
"806","https://casa.mercadolibre.cl/MLC-2928548050-luminosa-casa-cerca-del-metro-plaza-maipu-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=c9c5b78a-95db-4226-a291-2a84470f8fd0","206816395","398","9243","3","2","2","-33.5085307","-70.761938","Casa en excelente estado de conservación , aislada de un piso, buena iluminación y distribución, cuenta con 92,43m2 con living comedor, cocina con logia, dos dormitorios y un baño. Dormitorio principal en suite con baño. |  | El terreno incluye una cabaña de madera de 42,10 m2 de una planta, en buen estado de conservación con living comedor y cocina integrado, dos dormitorios y un baño. |  | Patio de servicio y estacionamiento con techo de estructura metálica. |  | Terraza en el patio interior. |  | Casa ubicada cerca Metro Plaza Maipú, buena conectividad , comercio, áreas verdes."
"807","https://casa.mercadolibre.cl/MLC-2926192134-casa-100-remodelada-3-habitaciones-2-estacionamientos-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=c9c5b78a-95db-4226-a291-2a84470f8fd0","95000000","110","80","3","1","2","-33.4164468","-70.7619183","Casa 100% remodelada hace poco mas de tres años. Cuenta con todo el sistema eléctrico nuevo, baño nuevo, cocina nueva, 3 piezas nuevas, patio con cobertizo y corta vista nuevo, un árbol y un quincho en el patio delantero. Living comedor muy amplio, en el patio lateral caen dos vehículos y sobra bastante espacio, dos piezas matrimoniales y una pieza para una cama de plaza impedía. El baño tiene shower, la cocina es estilo americana. Toda la casa tiene cerámica nueva. La casa está llegar y habitar, sin tener que preocuparse de tener que hacer algún arreglo. El portón se cambio completo hace 3 años y se colocaron chapas de seguridad. |  | La casa se encuentra emplazada en un buen sector. El transporte público pasa a dos minutos de la casa. | Se encuentra en construcción la línea 7 del metro, que pasará a 10 minutos caminando desde la casa. El hospital Félix Bulnes y la comisaría están a 5 minutos en locomoción. | Tiene a 5 minutos el parquemet y 2 minutos caminando al parque Costanera, que es la continuación del parque los reyes, actualmente se encuentra en terminado. Además de tener colegios y jardines muy cercanos. |  | Pará conectar con el resto de la ciudad tiene grandes arterias como av Mapocho, Salvador Gutierrez y a 3 minutos en auto esta la salida de la autopista Costanera Norte (Petersen). |  | Vende directo su dueño"
"808","https://casa.mercadolibre.cl/MLC-1626080949-vendo-locales-comerciales-funcionando-mas-casa-en-maipu-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=c9c5b78a-95db-4226-a291-2a84470f8fd0","260000000","120","120","6","6","1","-33.4870598","-70.7713638","Vendo Locales Comerciales en uno de los mejores barrios de Maipú. 3 Locales funcionando con patentes comerciales definitivas y cada uno con su respectivo baño, mas casa con 6 habitaciones y 4 baños. |  | OPORTUNIDAD INVERSIONISTAS |  | $260.000.000 | Excelente ubicación estratégica y privilegiada plena esquina de Avenida el Rosal con Holanda comuna de Maipú. | Conectividad directa con calles principales avenida el Rosal con Américo Vespucio, supermercados principales del Retail, colegios, locomoción colectiva, metro, autopistas del sol y Autopista Vespucio. | La propiedad genera más de $2.000.000 mensuales, pudiendo doblar o triplicar este valor según como lo trabaje el comprador. | Favor contactar solo reales interesados."
"809","https://casa.mercadolibre.cl/MLC-2900488956-casa-acogedora-al-lado-del-mall-plaza-sur-y-metrotren-nos--_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=c9c5b78a-95db-4226-a291-2a84470f8fd0","68000000","64","64","5","1","1","-33.6253697","-70.7071472","Se vende Casa acogedora de dos pisos, ubicada en Nos, comuna de San Bernardo, Villa Los Portales. |  | Consta en primer piso |  | - Living Comedor | - Cocina. | - Dormitorio | - Patio trasero ( calefon) | - Ante jardÍn y | estacionamiento |  | Segundo piso |  | - 4 dormitorios. | - sala de estudios. | - Un baño con shower. | - Closet amplio. |  | Propiedad ubicada a pasos de Mall Plaza sur y estación metro tren Nos, supermercados Lider, Jumbo, cercanos a colegios, y excelente locomoción para el centro de Santiago y acceso a ruta 5 Sur. | La vivienda además no tiene vecinos de frente, ya que se encuentra una plaza, pasaje cerrado con cámaras de vigilancia. |  | La propiedad no se encuentra regularizada para subsidios, pago contado o crédito hipotecario, trato directo con dueño, por lo tanto no consta de comision, visitas previa coordinación, precio conversable. |  | Fono +56967758944 | Rosa Villagra"
"810","https://casa.mercadolibre.cl/MLC-2906352378-en-venta-casa-2-pisos-10070-m2-sin-subsidiio-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=c9c5b78a-95db-4226-a291-2a84470f8fd0","68300000","100","70","2","1","1","-33.3675596","-70.7522877","2 dormitorios – 1 Baño (sin subsidio) | Las Parinas 570 / Quilicura | Ubicada en Conjunto Habitacional Los Pehuenes (Calles de referencia Las Violetas / Colo Colo) | A cuadras de Piscina Municipal y Comisaría de Carabineros. | A 5 minutos de Américo Vespucio con General San Martin"
"811","https://casa.mercadolibre.cl/MLC-1626827103-venta-casa-san-bernardo-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=c9c5b78a-95db-4226-a291-2a84470f8fd0","105000000","180","95","3","1","1","-33.5893157","-70.6921945","Se vende casa esquina 1 piso, cercana a estacion Freire del Metrotren y Hospital Parroquial(sector la lata), excelente locomocion, cercana a Supermercados y colegios, 180 mts2 y 95 mts2 construidos, 3 dormitorios 1 baño, jardin, estacionamiento, valor propiedad $105.000.000 para agendar visita solo con credito hipotecario aprobado"
"812","https://casa.mercadolibre.cl/MLC-2910318610-hermosa-casa-50-m2-casas-de-padre-hurtado-poniente-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=c9c5b78a-95db-4226-a291-2a84470f8fd0","108332397","50","133","2","1","1","-33.5729593","-70.8187965","Barrio residencial, acceso autopista del sol a menos de 5 min en auto. Supermercados, colegios, áreas verdes."
"813","https://casa.mercadolibre.cl/MLC-2902034484-vendo-casa-comuna-la-granja-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=c9c5b78a-95db-4226-a291-2a84470f8fd0","87000000","1","1","3","1","1","-33.551521","-70.6146016","Vendo casa, cuenta con 3 dormitorio, 1 baño, cocina amoblada, patio con entrada de auto."
"814","https://casa.mercadolibre.cl/MLC-1617821451-casa-rebajada-goycolea-846-la-cisterna-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=c9c5b78a-95db-4226-a291-2a84470f8fd0","133938237","160","80","2","1","0","-33.5417976","-70.6558184","Se vende propiedad cercano al metro La Cisterna, casa con terreno de 160 m2 y superficie construida de 80 m2. La casa cuenta con living, comedor, cocina, 2 dormitorios simples, un baño y amplio patio de servicio. Propiedad de albañilería ladrilla y pisos de madera de 1980. |  | Sector consolidado, tranquilo y con alta plusvalía en la comuna de La Cisterna para inversión o vivir. Cercanía a colegios, supermercados, estación del metro y avenida principal José Miguel Carrera. Para coordinar visitas a la propiedad, dudas o consultas comunicarse al numero de contacto."
"815","https://casa.mercadolibre.cl/MLC-2907199250-casa-trinidad-con-av-la-florida-pasaje-cerrado-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=c9c5b78a-95db-4226-a291-2a84470f8fd0","155000000","17353","100","3","1","2","-33.5469156","-70.571135","Casa de un piso con segundo piso construido (solo falta escalera), piso flotante, 3 dormitorios amplios, 1 baño, Living y comedor separado y amplios, cocina aparte, amplia y iluminada, terraza construida con techo y piso de cerámica y amplio patio y ante jardín. Estacionamiento para dos autos. En pasaje cerrado a 7 minutos de metro trinidad. A pasos de Copec, Líder e Easy. ambiente tranquilo y familiar."
"816","https://casa.mercadolibre.cl/MLC-1624206787-vendo-casa-en-maipu-muy-buen-sector-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=c9c5b78a-95db-4226-a291-2a84470f8fd0","125000000","128","90","3","1","3","-33.4901975","-70.7411684","Se vende Casa sector Barrio Las Rosas ( Villa Don Alejandro), Comuna de Maipú. | Referencia Segunda transversal / Calle La bandera ( Pasaje Cerrado con portón automático) |  | Gran cantidad de servicios a solo pasos : Lider, Unimarc , Sta Isabel , Homecenter, Colegios, consultorio, Feria libre, Mall Arauco Maipú a 5 min. | Estación de Metro ""Monte Tabor"". | Sector consolidado y tranquilo. |  | Características de la casa : | - Terreno 128 m2 | - Construcción 90 m2 aprox |  | - 3 Dormitorios | - 1 baño | - Estacionamiento 3 o 4 vehículos | - Portón Corredera | - Living - Comedor | - Cocina |  | La propiedad se encuentra sin ningún tipo de deuda, transferible y con entrega inmediata. | Contactar a Fabián Corredor de propiedades."
"817","https://casa.mercadolibre.cl/MLC-1629016233-casa-3-dormitorios-3-banos-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","178590676","140","93","3","3","2","-33.5953418","-70.8512783","En venta preciosa casa ubicada en Barrio Valles de Peñaflor.&nbsp |  | Excelente casa de dos pisos con orientación poniente, ubicada en excelente sector de Peñaflor a dos cuadras de Avenida Miraflores. |  | En el primer piso encontramos su dormitorio principal en suite, baño de visitas y living comedor amplios, cocina amoblada. |  | Su segundo piso se ubican dos dormitorios, sala de juego o teletrabajo, baño. |  | En el exterior podemos encontrar su estacionamiento para dos vehículos, cuarto bodega, quincho con piso de cerámica, pilares de fierro y terminaciones en madera. Antejardín con decoración de piedras y madera, portón de corredera. |  | Propiedad cercana a próxima estación de metrotren. También cuenta con gran conectividad al centro de la comuna y con acceso a Autopista del Sol a 10 minutos. |  | La propiedad se ubica en Barrio Valles de Peñaflor, cercano a: supermercados, parques, plaza de juegos, farmacias, colegios, jardín infantil, bancos, bencineras, bomberos, hospital."
"818","https://casa.mercadolibre.cl/MLC-1623499699-casa-de-2-pisos-en-san-bernardo-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","71500000","58","52","2","1","1","-33.6003232","-70.6793055","¡Descubre tu nuevo hogar en San Bernardo! |  | Te presentamos esta encantadora casa de 2 pisos de 58 m2 con 2 habitaciones y 1 baño, ideal para comenzar una nueva etapa. Con estacionamiento propio y un patio trasero, tendrás comodidad y seguridad a solo pasos de todo lo que necesitas. |  | Ubicada en una zona estratégica, estarás cerca del Hospital El Pino y del Hospital Parroquial, con colegios en los alrededores para que tus hijos siempre estén cerca. Además, la locomoción colectiva te conecta fácilmente con todo, y tendrás Lider y Tottus a un corto trayecto para tu comodidad. |  | Valor: $71.500.000 | Comisión del corredor: 2% |  | ¡No dejes pasar esta oportunidad de vivir en una zona tranquila, pero con todo lo necesario a tu alcance! |  | ¡Síguenos en nuestras redes sociales de Skaiprop para más detalles y nuevas oportunidades de vivienda! |  | #SanBernardo #NuevoHogar #CasaDe2Pisos #ViviendaIdeal #ComodidadYAccesibilidad."
"819","https://casa.mercadolibre.cl/MLC-1627058079-casa-esquina-en-venta-maipu-cerca-clinica-indisa-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","110000000","115","70","2","1","1","-33.4780388","-70.7515392","* Excelente oportunidad de inversión o para vivir en un sector tranquilo y bien conectado. | Cerca de Clinica Indisa y Mall Arauco Maipú |  | Detalles de la propiedad: | 2 dormitorios | Living y comedor separados | Cobertizo techado | Casa esquina entre dos pasajes | Barrio residencial y seguro |  | - Muy buena ubicación, con locomoción, comercio y servicios cercanos. |  | - ¡Agenda tu visita hoy mismo! |  | Corredor de Propiedades | Paula Bolados P."
"820","https://casa.mercadolibre.cl/MLC-2913430490-casa-3d1b1es-cerro-navia-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","70000000","100","70","3","1","1","-33.4187883","-70.7618997","Se vende casa ubicada en Pasaje Ahorro , Alianza 1, Comuna De Cerro Navia . |  | Tiene 100 mts2 de terreno aprox. |  | -Living Comedor amplio con cerámica en piso |  | -Cocina Tradicional con lavaplatos con mueble y piso de cerámica |  | -1 Baño con tina , cerámica en piso y muro |  | -3 Dormitorios con piso flotante |  | OTROS |  | -Patio techado |  | -Antejardín con cobertizo |  | -Casa cuenta con corta fuego completo |  | -Estacionamiento para 1 vehículo |  | CERCANA A |  | -Avenida Federico Errazuriz |  | -Calle Serrano |  | -Calle Cultura |  | -Farmacias |  | -Centros de Salud |  | -Minimarket |  | -Etc."
"821","https://casa.mercadolibre.cl/MLC-1625351389-se-vende-casa-en-huechuraba-calle-republica-de-eeuu-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","116000000","187","187","3","2","1","-33.3738893","-70.6329354","se vende casa esquina de 187 MT cuadrados |  | Posee livin ,comedor,cocina,2 baños,3 dormitorio,un pequeño taller entrada de auto techado |  | Ubicada en calle EEUU con Malvinas cercana a colegio iglesia, municipalidad,comisaría,banco y servicios generales con buena conectividad |  | Interesados llamar al celular 957320774"
"822","https://casa.mercadolibre.cl/MLC-1625784987-se-vende-casa-2do-piso-ubicada-comuna-puente-alto-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","90000000","782","782","4","1","1","-33.6112337","-70.5238671","Se ubica en calle lago cayutue 04615. San alberto ,casas viejas . |  | Casa cuenta con : | cocina. | baño. | Living. | Comedor. | 4 dormitorios. | calenfont. | Amplio patio. | Metros totales 78.2 mts. | Todo al dia. |  | Cerca de: |  | Colegios. | Jardines infantiles. | Almacenes,Minimarket . | Consultorios. | Locomoción. | Ferreterías. | Feria. | A minutos del centro de puente alto. | A minutos de comiseria las vizcachas. | A minutos del mall tobalaba. | A minutos del pueblito las vizcachas y cajon del maipo. |  | +569 20523066 | +569 27041633 |  | $90.000.000.- conversable"
"823","https://casa.mercadolibre.cl/MLC-2912773448-casa-en-penaflor-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","85000000","82","112","4","2","1","-33.6171518","-70.8781358","Se vende casa en Peñaflor | Casa en muy buen estado de conservación | Cercano a Supermercados, colegios, hospital |  | 82 m2 de terreno | 112 m2 construidos | Cuenta con 4 dormitorios, 2 baños y 1 sala de estar distribuidos de la siguiente forma: | Primer piso: | Living, comedor | Cocina | 1 dormitorio con baño en suite | Segundo Piso: | 3 dormitorios | 1 baño | 1 oficina ó sala de estar |  | Ubicación: Juan Flores Suárez 751, Peñaflor | Precio $85.000.000.- conversable."
"824","https://casa.mercadolibre.cl/MLC-2904597008-hermosa-casa-contemporanea-en-club-de-golf-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","1191656371","340","307","5","6","2","-33.237169","-70.6724428","Hermosa casa contemporánea de un piso cuenta con: |  | 307 m2 de casa útil + 37 m2 de terraza con quincho + estacionamiento |  | Hall de acceso + closet y baño de visita / Home office / Dormitorio Principal en Suite con Jacuzzi + walk in closet/ Amplio Comerdor y Living / Cocina con isla y comedor de diario / Alacena/ Logia / Sala de estar / 3 Dormitorios en suite y walk in closet/ 1 Dormitorio de Servicio en suite / Amplias terrazas/ Quincho / |  | Caracaterísticas de construcción: | Radier de Hormigón/ Losa Radiante / Muros de Albañilería Reforzada y la mejor aislación con Paneles SIP / Porcelanato / Ventanas de Termopanel. |  | NOTAS: | .-Este Proyecto estará listo para entrega dentro de 8 meses. | .-10% OFERTA de COMPRA EN VERDE sobre precio pizarra. | .-Este proyecto te da la opción de agregar un nuevo dormitorio en suite previo ajuste de valores."
"825","https://casa.mercadolibre.cl/MLC-1629188855-se-vende-casa-san-ramon-valor-conversable-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","66000000","171","48","2","1","1","-33.5531531","-70.6418058","CASA DE UN PISO DE 2 DORMITORIOS 1 BAÑO COCINA LIVING COMEDOR PISOS CERAMICOS CALEFONT INSTALACION DE LAVADORA PATIO BODEGA ENTRADA DE AUTO ANTEJARDIN. | PASAJE CERRADO."
"826","https://casa.mercadolibre.cl/MLC-2925539808-las-perdices-la-reina-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","598782706","372","220","4","3","2","-33.4362894","-70.5369474","Hermosa casa remodelada recientemente en Condominio consagrado de avenida Las Perdices con avenida Fernando Castillo Velasco (avda. Larrain) en una zona clásica de la comuna de La Reina. Cercana a colegios, supermercados, áreas verdes y excelente acceso a conexión vial. | Cuenta con 4 dormitorios, dos en primer piso, uno es suite con walking closet y dos en segundo piso con gran sala de estar y terraza, 3 baños remodelados, amplio living comedor, cocina equipada con comedor diario, sala de estar, hall de entrada, patio interior y exterior, hermosa piscina e increíble quincho para reuniones familiares y amistades. | Condominio seguro con áreas verdes y de recreación, con vigilancia y porteros 24/7. |  | Casa en venta para entrega desde el 1 Febrero 2026."
"827","https://casa.mercadolibre.cl/MLC-1629261327-casa-3hab-2ban-144m2-condominio-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","160000000","144","90","3","2","1","-33.4982573","-70.5991632","Casa en Macul en condominio cerrado. Seguro. Barrio tranquilo. | 3 habitaciones (con closet), 2 baños. Amplio living comedor. Cocina con ampliación. | Pisos y paredes recién remodeladas. | Buen patio. | Paredes sólidas aptas para ampliación de 2do piso. | Buena conectividad en transporte público y automóvil (a 2 cuadras de Av. Macul). Proyecto futuro Metro cercano. | Comercio. | 144 m2 terreno / 90m2 construidos | Venta por medio de Corredor de Propiedades"
"828","https://casa.mercadolibre.cl/MLC-1626997675-casa-en-venta-nunoa-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","90000000","145","44","1","1","1","-33.4729195","-70.5910492","¡Gran oportunidad de inversión en Ñuñoa! |  | Propiedad de un piso ubicada en pasaje cerrado con plaza interior, ideal para quienes buscan tranquilidad y excelente conectividad. A solo 2 cuadras de Supermercado Unimarc y a 850 metros de Líder (esquina Pedro de Valdivia con Rodrigo de Araya). Cercana a centros de salud, al Colegio Particular de Ñuñoa (a 350 metros) y al Colegio Juan Moya (a 750 metros). |  | Destaca su excelente conectividad: a solo 50 metros de locomoción pública y a 1.4 km de la estación de Metro Grecia, además de estar a 1.7 km de la estación Los Presidentes. También se encuentra a pocos minutos de la Universidad de Chile y la UTEM, lo que la convierte en una excelente opción para inversión o desarrollo habitacional. |  | La propiedad está desocupada, no cuenta con divisiones interiores, lo que permite una remodelación total según tus necesidades. Superficie total de terreno: 145 m², con 44.2 m² regularizados. |  | Agenda tu visita. | Valor de compraventa sujeta al 2% comisión de corredora. Agenda tu visita. | Family&ampCo. Abogados y Corredores de Propiedades."
"829","https://casa.mercadolibre.cl/MLC-2914813356-casa-cercana-a-metro-trinidad-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","102423358","105","64","3","2","1","-33.5461867","-70.5839649","Casa de un piso, con construcciones de agrupación tipo pareado con un total de 64m² construidos dentro de 105m² de superficie total. Constituida por tres dormitorios, cocina, living comedor, baño y logia. Cuenta con antejardín, estacionamiento y patio trasero frente a cocina. Está ubicada en un sector residencial de baja densidad, cercana a metro, servicios y supermercado, en un pasaje cerrado con área verde y cancha multiuso."
"830","https://casa.mercadolibre.cl/MLC-1624801825-amplia-casa-en-san-joaquin-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","100000000","2376","13194","4","1","5","-33.4942978","-70.6187295","UBICACIÓN: Casa ubicada en la intersección de calle San Juan y calle Comercio, San Joaquín. |  | PRECIO: $ 120.000.000 | Más comisión corretaje 2%. |  | Casa de esquina, en buen estado de conservación, material sólido, cuenta con 4 dormitorios, 1 baño, living comedor amplio y acogedor con piso de cerámica, cocina amoblada, logia con lavadero, instalación para lavadora, y calefont. Terreno de 237,60 mts2 aprox, y construcción 131,94 mts2 aprox, estacionamiento apto para 5 vehículos. |  | Ubicación en esquina, ideal para inversionistas que quieran desarrollar alguna actividad comercial, local, almacén, negocio, etc. |  | Excelente conectividad por Av. Vicuña Mackenna, y a solo 4 cuadras de la Estación de Metro Camino agrícola (línea 5), cercano a Universidades, supermercados, colegios, servicios de salud y variados centros comerciales. |  | MEDIOS DE PAGO: Efectivo y crédito hipotecario. |  | VISITAS: Concertar visitas, solo reales interesados."
"831","https://casa.mercadolibre.cl/MLC-2922043422-casa-en-sector-centrico-de-maipu-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","160000000","180","100","3","2","2","-33.4954796","-70.7496872","Casa en venta en el corazón de Maipú, ubicada en un sector residencial tranquilo y seguro, ideal para familias. Situada en un pasaje cerrado, garantiza mayor privacidad y seguridad. A solo minutos de colegios, centros comerciales, clínicas y hospital, además de contar con acceso rápido a autopistas urbanas, esta propiedad combina comodidad y conveniencia. La casa cuenta con tres amplias habitaciones cada una con closet, un baño completo y un baño adicional. Además, dispone de estacionamiento para dos vehículos. ¡No pierdas la oportunidad de vivir en una zona con excelente conectividad y todos los servicios a las puertas de tu hogar! | Venta directa por su dueño, precio conversable."
"832","https://casa.mercadolibre.cl/MLC-1626204191-amplia-casa-en-san-miguel-con-local-comercial-_JM#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","242270634","189","189","4","2","1","-33.5103982","-70.6458924","Características principales: | - Dos pisos, excelente distribución y potencial comercial. | - Superficie total: 175 m² de terreno. | - Construcción: 189 m² en albañilería. | - Estacionamiento privado y patio trasero. | - Galería techada, ideal para reuniones o ampliaciones. | - Local comercial con cortina metálica, perfecto para emprendimientos o arriendo. |  | Distribución interior: | - Primer piso: 3 dormitorios, living-comedor, cocina, baño completo, bodega y cobertizo. | - Segundo piso: Amplio dormitorio con baño en suite, home office y aire acondicionado. |  | Entorno y conectividad: | - Excelente conectividad vial y acceso a transporte público. | - Cercano a supermercados, colegios, áreas verdes y servicios. |  | Ideal para vivienda, inversión o negocio!"
"833","https://casa.mercadolibre.cl/MLC-2901760606-casa-en-venta-con-gran-terreno-_JM#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","403784390","675","165","4","3","5","-33.4896554","-70.5973457","Se vende casa construida en el año 1949 y ampliada en 2011, con impecables terminaciones y en excelente estado. Muy bien ubicada, en barrio residencial y cercana a centros comerciales, colegios, stripcenters, centros médicos, cafeterías, plazas, etc. Cercana a Av. Macul y Av. Quilin. |  | Casa estilo tradicional, de 1 piso, 166m2 útiles y 675m2 de terreno. | La propiedad cuenta con ventanas termopanel y calefacción central por radiadores. |  | PRIMER PISO | - Amplio living - comedor, baño de visitas y cocina. | - Cocina incorporada al comedor, totalmente amoblada. Finas terminaciones, cubierta de granito. | - Patio de servicio más bodega. | - Terraza con quincho, piscina. | - Espacio de estacionamiento para 4 vehículos. | - Oficina con escritorio. | - 3 dormitorios que comparten 1 baño. | - Dormitorio principal con walk in closet, baño independiente de lavamanos y jacuzzi."
"834","https://casa.mercadolibre.cl/MLC-2918200556-se-vende-casa-penalolen-villa-lo-arrieta-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","139847277","162","696","4","1","2","-33.4668998","-70.556577","Se Vende Casa Esquina en Peñalolén, Villa Lo Arrieta. |  | Orientación Sur Oriente | Medidas Totales 162 M2 | Medidas útiles 69,60 M2 |  | Cuenta con Living Comedor, Cocina, 4 dormitorios,1 baño. | Estacionamiento para 2 vehículos, jardín y patio. | Utiliza balón de Gas, Cálifont. | Agua potable urbanizado. |  | Ubicación a cuadras de Avenida Oriental Y Avenida Tobalaba, cerca del Metro Los Orientales y de Metro Fernando Castillo Velazco, a 3 cuadras del Sapu La Faena (Servicio de Atención Primaria de Urgencia) y de Cosam La Faena, cerca de supermercados, Farmacias, Colegios, locomoción a una cuadra, sector tranquilo. |  | VENDE REVUELTA PROPIEDADES"
"835","https://casa.mercadolibre.cl/MLC-1624193903-casa-remodelada-en-las-rejas-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","127280719","150","79","2","2","0","-33.4622398","-70.7097842","Se vende acogedora casa, recién remodelada a pasos de estación de metro Las Rejas. Cuenta con 2 dormitorios, 2 baños, ambientes separados, patio y bodega grande. |  | Cercana a colegios, comercio. Excelente conectividad."
"836","https://casa.mercadolibre.cl/MLC-2913310742-casa-en-maipu-4-dormitorios-sin-corredor-sin-comision-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","135907917","181","65","4","2","1","-33.501861","-70.7419264","Amplia casa en Maipú a la altura del metro Santiago Bueras |  | Casa solida, ideal para construir segundo piso, buen barrio, vista despejada y buena ventilación. |  | Ubicada entre Avenida Américo Vespucio con Mateo de toro y Zambrano. |  | Cuenta con ante Jardín, living comedor, cocina, cuarto de lavado independiente, 2 baños uno con tina y otro de visitas. 4 habitaciones ,1 dormitorio matrimonial y 3 habitaciones más, todas cuentan con piso flotante. |  | Living , pasillo , lavadero, cocina cuarto de lavado y baños con cerámica. |  | Amplio patio trasero con piscina enterrada. |  | Entrada de Auto |  | Acceso a carreteras, cercana a centros comerciales, metro, mall Arauco Maipú, plaza oeste, comercios, carnicerías, panaderías, colegios, barrio residencial, ideal para familia grande. |  | Disponible para Visitas. |  | El precio es de UF: 3450 |  | COMPRA SIN COMISIÓN, SIN CORREDOR DIRECTO CON DUEÑOS. |  | CORREDORES FAVOR NO LLAMAR"
"837","https://casa.mercadolibre.cl/MLC-2921970006-acogedora-casa-en-venta-2d-1b-puente-alto-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=35eac0ab-a696-451b-83bb-d6421295a733","83356856","101","63","2","1","2","-33.5595557","-70.5546888","Acogedora casa en venta 2 dormitorios, 1 baño, con entrega inmediata. | Ubicada en tranquilo pasaje, con gran conectividad, cercana a colegios, locomoción, supermercados y multiples servicios. | Casa totalmente renovada, cuenta con un amplio living comedor, piso totalmente cerámico, 2 dormitorios con piso flotante, 1 baño y una amplia cocina. | cuenta con 2 estacionamiento techado y ante Jardin. |  | Propiedad vendida por su dueño, no tiene comisión por venta. | ¡¡¡OPORTUNIDAD UNICA!!! AGENDA TU VISITA CON PAULA ANDRADE."
